episode_id,state_id,direct_regret,absolute_regret,absolute_minus_direct_regret,direct_top1,absolute_top1,baseline_regret
2.0,3440.0,0.848571100433259,0.848571100433259,0.0,0.0,0.0,0.8010359672721927
2.0,3520.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3600.0,2.026096794055946,0.10230389976276655,-1.9237928942931792,0.0,0.0,2.026096794055946
2.0,3680.0,0.19362134818643478,0.19362134818643478,0.0,0.0,0.0,0.5583296947955142
2.0,3760.0,0.7460598191972505,0.7460598191972505,0.0,0.0,0.0,2.1508536537549308
2.0,3840.0,1.8325194761147978,1.472840773651479,-0.3596787024633188,0.0,0.0,2.715075677566039
2.0,3920.0,0.07120913528673645,0.07120913528673645,0.0,0.0,0.0,0.07120913528673645
3.0,1280.0,0.0,0.8674814034203306,0.8674814034203306,1.0,0.0,0.8674814034203306
3.0,1360.0,0.0,0.6740247819464779,0.6740247819464779,1.0,0.0,0.6740247819464779
3.0,1440.0,0.0,0.22152537429114552,0.22152537429114552,1.0,0.0,0.22152537429114552
3.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1760.0,0.0,0.44657620012002436,0.44657620012002436,1.0,0.0,0.44657620012002436
3.0,1840.0,0.0,1.618456457614768,1.618456457614768,1.0,0.0,1.618456457614768
3.0,1920.0,1.1236500030049943,0.0,-1.1236500030049943,0.0,1.0,1.1236500030049943
3.0,2000.0,0.4814313814616038,0.0,-0.4814313814616038,0.0,0.0,0.0
3.0,2080.0,0.0,2.0065168439336403,2.0065168439336403,1.0,0.0,2.0065168439336403
3.0,2160.0,0.0,0.0,0.0,1.0,0.0,0.0563088312229814
3.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2320.0,0.0,0.3745790308566725,0.3745790308566725,1.0,0.0,0.3745790308566725
3.0,2400.0,0.0,0.3563762846027546,0.3563762846027546,1.0,0.0,0.3563762846027546
3.0,2480.0,0.39655965059349596,0.39655965059349596,0.0,0.0,0.0,0.39655965059349596
3.0,2560.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2720.0,0.0,0.1268342728388171,0.1268342728388171,1.0,0.0,0.1268342728388171
3.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2880.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,2960.0,0.0,0.051843195040748344,0.051843195040748344,1.0,0.0,0.051843195040748344
3.0,3040.0,2.364995985630234,2.364995985630234,0.0,0.0,0.0,2.364995985630234
3.0,3120.0,1.1254206401774556,3.087130190089587,1.9617095499121313,0.0,0.0,1.1254206401774556
3.0,3200.0,0.1771130755667596,4.584455778137642,4.407342702570882,0.0,0.0,0.1771130755667596
3.0,3280.0,0.0,0.007193523048185713,0.007193523048185713,1.0,0.0,0.007193523048185713
3.0,3360.0,0.46744545207984334,0.46744545207984334,0.0,0.0,0.0,0.46744545207984334
3.0,3440.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,3520.0,8.731987303371943,8.731987303371943,0.0,0.0,0.0,5.13647208552179
3.0,3600.0,0.0,1.061731230701004,1.061731230701004,1.0,0.0,0.8035869276667057
3.0,3680.0,0.8552697532302362,0.8552697532302362,0.0,0.0,0.0,0.8552697532302362
3.0,3760.0,1.1648608864490257,1.1648608864490257,0.0,0.0,0.0,1.1648608864490257
3.0,3840.0,0.5459176445247715,0.5459176445247715,0.0,0.0,0.0,0.5459176445247715
3.0,3920.0,0.0,0.0,0.0,1.0,1.0,0.27872003684838237
4.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1280.0,0.0,0.0,0.0,1.0,0.0,0.03214806819798034
4.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1440.0,0.0,0.0,0.0,1.0,1.0,0.08588757696902766
4.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1600.0,0.0,0.0013642109721869466,0.0013642109721869466,1.0,0.0,0.03394262554004886
4.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1760.0,0.0,0.7799049229691296,0.7799049229691296,1.0,0.0,0.7799049229691296
4.0,1840.0,0.0,0.9736889787187607,0.9736889787187607,1.0,0.0,0.9736889787187607
4.0,1920.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,2000.0,0.4128497106911908,3.9416422011118932,3.5287924904207024,0.0,0.0,0.4128497106911908
4.0,2080.0,0.0,0.30978382451148345,0.30978382451148345,1.0,0.0,0.30978382451148345
4.0,2160.0,0.0,0.7274150547330764,0.7274150547330764,1.0,0.0,0.7274150547330764
4.0,2240.0,0.0,0.2267674137792094,0.2267674137792094,1.0,0.0,0.2267674137792094
4.0,2320.0,0.14510704017690046,0.0,-0.14510704017690046,0.0,1.0,0.14510704017690046
4.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2480.0,0.0,0.0,0.0,1.0,1.0,0.7863644705699249
4.0,2560.0,0.0,0.12085729952756313,0.12085729952756313,1.0,0.0,0.12085729952756313
4.0,2640.0,0.0,1.4705969374932746,1.4705969374932746,1.0,0.0,1.4705969374932746
4.0,2720.0,0.0,0.6470402450251969,0.6470402450251969,1.0,0.0,0.6470402450251969
4.0,2800.0,0.0,0.0,0.0,1.0,1.0,0.025552442922632396
4.0,2880.0,0.0,1.2038884966976837,1.2038884966976837,1.0,0.0,1.2038884966976837
4.0,2960.0,0.5453852306134854,0.5453852306134854,0.0,0.0,0.0,0.5453852306134854
4.0,3040.0,0.0,1.7459214397017981,1.7459214397017981,1.0,0.0,1.7459214397017981
