episode_id,state_id,graph_regret,flat_regret,flat_minus_graph_regret,graph_top1,flat_top1,baseline_regret
1.0,3360.0,0.7255152490494212,0.7255152490494212,0.0,0.0,0.0,0.37488944881574776
1.0,3440.0,0.5784095066142716,1.7328237924293037,1.1544142858150321,0.0,0.0,1.7328237924293037
1.0,3520.0,0.5524889813446132,0.5524889813446132,0.0,0.0,0.0,0.5524889813446132
1.0,3600.0,0.0,0.0,0.0,1.0,1.0,2.0637365885868437
1.0,3680.0,0.8737566199006527,0.8737566199006527,0.0,0.0,0.0,0.8737566199006527
1.0,3760.0,1.8299703753426642,0.1978176018489594,-1.6321527734937047,0.0,0.0,0.0
1.0,3840.0,2.6968154655033225,2.6968154655033225,0.0,0.0,0.0,2.6968154655033225
1.0,3920.0,0.0,1.12893457345941,1.12893457345941,1.0,0.0,1.12893457345941
2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1280.0,0.0,0.0,0.0,1.0,1.0,0.14478105908368774
2.0,1360.0,3.1409029046854586,3.1409029046854586,0.0,0.0,0.0,3.251688297221973
2.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1520.0,0.057946469366139036,0.0,-0.057946469366139036,0.0,1.0,0.057946469366139036
2.0,1600.0,0.0,0.0,0.0,1.0,1.0,0.6101849629038545
2.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1760.0,3.448605439639123,2.3426747795194487,-1.1059306601196743,0.0,0.0,3.448605439639123
