epoch,train_loss,validation_loss
1.0,0.1400390217701594,0.1439506635069847
2.0,0.1416858248412609,0.14254387468099594
3.0,0.13815240065256754,0.14157197251915932
4.0,0.1368686556816101,0.1408185325562954
5.0,0.13525403290987015,0.13986210897564888
6.0,0.13420375064015388,0.13933948427438736
7.0,0.13893767694632211,0.13885967060923576
8.0,0.13526339083909988,0.13862114399671555
9.0,0.1301625780761242,0.13836415112018585
10.0,0.13374984761079153,0.13817810639739037
11.0,0.13119634116689363,0.13794440776109695
12.0,0.12964557856321335,0.13788287341594696
13.0,0.1304168626666069,0.13752351701259613
14.0,0.12901411453882852,0.13802684843540192
15.0,0.12886513645450273,0.1392386518418789
16.0,0.13160879164934158,0.13875528797507286
17.0,0.13121369232734045,0.14040802419185638
18.0,0.12956535443663597,0.13967132568359375
19.0,0.12603911633292833,0.14091772213578224
20.0,0.12834133952856064,0.13993578404188156
21.0,0.12423660978674889,0.14168859273195267
22.0,0.1255197711288929,0.1395421251654625
23.0,0.12443956236044566,0.14089688286185265
