epoch,teacher_forcing_ratio,epoch_time_sec,train_time_sec,train_batches_per_sec,train_loss,train_agent_loss,train_position_loss,train_target_loss,train_node_loss,train_global_loss,train_kpi_loss,train_physics_loss,train_congestion_loss,train_future_risk_loss,valid_loss,valid_agent_loss,valid_position_loss,valid_target_loss,valid_node_loss,valid_global_loss,valid_kpi_loss,valid_physics_loss,valid_congestion_loss,valid_future_risk_loss
11.0,0.0,5.383828000001813,4.130454800000734,17.189390378993465,0.5263833344822199,0.03278972845996769,0.9523485764651232,0.3099406984910159,0.003228520226835365,0.010708355148073653,0.0194806922751833,0.013220571637363501,0.01026844578257329,0.31147232357884796,1.4685421244551737,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.241372375865467
12.0,0.0,5.528233900000487,4.267608800000744,16.636951353176425,0.5206912886089002,0.03260919745539276,0.9494739124472712,0.30844862213436985,0.0032262050900870648,0.010724311471510102,0.019336916899807016,0.0130991526866253,0.010236539996006119,0.30686512442541797,1.3849561214447021,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.157786365612992
13.0,0.0,5.323491099999956,4.068223500002205,17.45233515315998,0.5218984585412791,0.032623743848271776,0.948613637769726,0.3089647353954718,0.0032338870420369884,0.010687276432421846,0.01930955428839989,0.013099942015300334,0.010206382518345622,0.30827368124270105,1.5101270203789074,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2829572704892296
14.0,0.0,5.381178499999805,4.1265987000006135,17.205453004187067,0.5178176609563155,0.032699637954503716,0.9507305353460177,0.3098376619983727,0.003237663145163949,0.010674710805252405,0.019377299623799995,0.013120210663953297,0.010231254202589182,0.30364542402012246,1.5177486936251323,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2905789217620622
15.0,0.0,5.326431999998022,4.076136099996802,17.41845666047699,0.5162676417491805,0.03291743230336989,0.9521188207075629,0.31017277505196317,0.0032329245431112572,0.010701036828399544,0.019450355347403338,0.013183068798881181,0.01026880549607982,0.3013711000832034,1.5117345117032528,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2845647549935773
16.0,0.0,5.5331568000001425,4.281244899997546,16.58396136134158,0.5111635226598927,0.032653784064549794,0.9490896480184206,0.3089234694628648,0.003242490560629628,0.010696944360896734,0.019333516850962604,0.013134549148905446,0.010235815846794089,0.29729667788660025,1.451575009773175,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2244052438424358
17.0,0.0,5.325529300000198,4.0824103000013565,17.391686475016098,0.513833568129741,0.03268656554356427,0.9506709894663851,0.3106393060633834,0.003231553167340831,0.010664476068611716,0.01941784396505272,0.013196163299218031,0.010306821440831877,0.2993023569735003,1.4717937801033258,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2446240223022567
18.0,0.0,5.375540999997611,4.119838999999047,17.233683160923626,0.5047981357070762,0.03270696596780293,0.9472554418402659,0.30826406369746573,0.0032279806893686174,0.010669070833795508,0.019333037298539996,0.01311964343603648,0.010200218238513654,0.291125734087447,1.6414272338151932,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.4142574762008735
19.0,0.0,5.331876299998839,4.082301099999313,17.39215169601575,0.5009151516665875,0.032645121400415054,0.9503655794640662,0.30842599860379394,0.0032279357858474404,0.010690657618704816,0.01943967609443295,0.013139109100989053,0.010230913810746771,0.2866217702837058,1.6748995029677947,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.447729771597854
20.0,0.0,5.519140399999742,4.270438300001842,16.62592806924979,0.5011495330803831,0.03276705154230897,0.9498457295793883,0.3093844001561823,0.0032290006285979295,0.010689645703934448,0.01936423295820263,0.01314553479388566,0.01024327120205886,0.28698608531078823,1.5008389788369338,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.2736692245234735
21.0,0.0,5.309599799998978,4.062388700000156,17.477401903957954,0.5018820313500686,0.03263469588693599,0.95009527659752,0.312232300009526,0.003228168544346388,0.010688152675792364,0.019330588064458167,0.013117811918048792,0.010220711014535226,0.28789195796133765,1.675671610981226,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.448501881287181
22.0,0.0,5.53358169999774,4.282296400000632,16.57988923886481,0.49605083801376987,0.03265731493142289,0.9503627058485864,0.3095969190480004,0.0032303384997108033,0.010684824469958392,0.019371618988963082,0.013147204865137456,0.010231538203505563,0.28195722736942935,1.6896195653825998,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.4624498296519353
23.0,0.0,5.3509914000023855,4.094565100000182,17.34005889905056,0.49478139214112726,0.03275285973410371,0.9529726412934316,0.3099858576143292,0.003238729112715998,0.010705638860522861,0.01940532091637732,0.013148181809401008,0.010257787648326074,0.2802252855519174,1.6816343621661265,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.4544646277693876
24.0,0.0,5.341358800000307,4.089630399997986,17.360982058436125,0.4946212495716525,0.03260995117081723,0.9497897650154543,0.3094550152899514,0.003235616308020454,0.010681247325535392,0.019385558211992324,0.013154383289667082,0.010248879436403513,0.2805150100882624,1.551670728251338,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.3245009737705307
25.0,0.0,5.34570199999871,4.106126700000459,17.291234583675184,0.4891978162275234,0.03283264768690291,0.948871804794795,0.30916323313410854,0.003241833020657511,0.010707137791413657,0.01933430657315422,0.013109329943610748,0.010229937181296483,0.2751626808878402,1.7702007597933214,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.5430310293886578
26.0,0.0,5.52332369999931,4.270402099999046,16.626069006479707,0.48481620407440296,0.032604283167862555,0.9485199149225799,0.3088008631283129,0.0032331083022372822,0.010695476386643631,0.019311108088619272,0.013105674594325918,0.01021051173373847,0.27119900391135415,1.6933773613224428,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.4662076053621906
27.0,0.0,5.332071100001485,4.080406799999764,17.40022587944028,0.48716691052409966,0.03351822618762372,0.9519890160627769,0.31125699361445197,0.0032382888988342503,0.01067265285782411,0.019490914602934475,0.013210835525582373,0.01026205645060875,0.27148225189934316,1.6905863427867491,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.463416608828993
28.0,0.0,5.341047600002639,4.089231199999631,17.362676876769992,0.4837706000872061,0.03283231634594185,0.9528333083005018,0.31185335403596853,0.003247809324177428,0.010687917077415426,0.01944754416988769,0.013185746495572614,0.010279620367981178,0.268825931028581,1.8221717042227585,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.5950019720961184
29.0,0.0,5.507200099997135,4.264787699998124,16.647956473901676,0.48523400786896825,0.0326658300793087,0.9494062762864879,0.3093077989531235,0.0032383349697879503,0.010678930549134671,0.01939044574039503,0.013142458819062777,0.010234972212830899,0.2711122516595142,1.9335232724746068,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.706353541048884
30.0,0.0,5.332031300000381,4.085431799998332,17.37882394708657,0.47897867375696207,0.03261890487981514,0.9487810831674388,0.3090844494356236,0.003254201099224074,0.01070456236968158,0.019288809392863596,0.013071929248915592,0.010196396707176742,0.2654237323243853,1.72385327766339,0.034751332054535546,0.9710013717412949,0.2976236467560132,0.003051036415854469,0.011215278500458226,0.021045051670322817,0.014469014344892154,0.01165306656427371,1.4966835457004588
