epoch,teacher_forcing_ratio,epoch_time_sec,train_time_sec,train_batches_per_sec,train_loss,train_agent_loss,train_position_loss,train_target_loss,train_node_loss,train_global_loss,train_kpi_loss,train_physics_loss,train_congestion_loss,valid_loss,valid_agent_loss,valid_position_loss,valid_target_loss,valid_node_loss,valid_global_loss,valid_kpi_loss,valid_physics_loss,valid_congestion_loss
11.0,0.7860759493670886,8.901148599999942,7.7978496000014275,9.10507430150833,0.2593620369132136,0.030833623358901118,1.3831128805456028,0.3700820425866355,0.0011977844914211563,0.005845415714183744,0.024199793508774797,0.018300199841844365,0.013938096417507656,0.5550673479835192,0.15291134330133596,2.0037774741649628,0.6915068815772732,0.0044797800946980715,0.02245462724628548,0.04419773778257271,0.036590650056799255,0.022685549687594175
12.0,0.7746835443037975,8.885174500001085,7.8128092999995715,9.087640216689264,0.2508913876724915,0.03007348152008695,1.340204353063879,0.3487560744856445,0.0011976195899376146,0.0058307248023404205,0.02337251666566016,0.017629311603664512,0.013518407770340711,0.539897408336401,0.11819763279830416,1.9847318182388942,0.7356467201995353,0.004200805240543559,0.020748279755935073,0.04691444453783333,0.039587789215147495,0.026640044641681015
13.0,0.7632911392405064,8.89136739999958,7.78385580000031,9.121443385423092,0.25396416346791767,0.03268756662351145,1.3032605799151138,0.3444057602277944,0.001191693789351889,0.005970130044914467,0.02370607396456557,0.018128853278155898,0.013921364787703668,0.49961941068371135,0.1150811044499278,1.940708373983701,0.725865225152423,0.004431230724245931,0.02059933205600828,0.040365818344677486,0.03242789053668579,0.02425091985302667
14.0,0.7518987341772152,8.784728200000245,7.733728200000769,9.180565719906337,0.23647481056166367,0.03178185977461472,1.244200046633331,0.32575245180600126,0.0012417178384592415,0.005794370704343621,0.021587979887992565,0.015907782011888395,0.012426712615808971,0.47438103581468266,0.12549014715477824,1.8699158479770024,0.8643170148134232,0.004083895774480577,0.019776820224554587,0.033977958761776485,0.026321532825628918,0.019622963891985517
15.0,0.740506329113924,8.796651700000439,7.745597800001633,9.166497129503036,0.22823590417982828,0.03207156775702893,1.1896980967320188,0.3192035845467742,0.0012201959132807146,0.0057714218601689375,0.02048612821479918,0.015241797462525502,0.012081110876210978,0.4781729156772296,0.12030497177814443,1.7724847197532654,0.7145790070450554,0.004697630928906922,0.02089488347216199,0.036748057386527457,0.02913311857264489,0.023181723159117002
16.0,0.7291139240506329,8.934710600000471,7.876068000001396,9.014650457561745,0.2238032620557597,0.03504796273691554,1.1287048081277122,0.2987206263441435,0.001319259228053647,0.0058758724218522995,0.019937198005721603,0.01459926516342331,0.011570235242096471,0.434225607663393,0.11872911639511585,1.6977388163407643,0.6263474919833243,0.004615935875335708,0.01788107301884641,0.03175322346699735,0.02452851292522003,0.018759009738763172
17.0,0.7177215189873418,8.781268400000044,7.732615499999156,9.181886775568726,0.21545720792992015,0.03437641244644011,1.078777120146953,0.2812276950604479,0.0012760348913167985,0.005739637381646415,0.019112192317318748,0.013781333184787924,0.011362723048618982,0.46093817551930744,0.12098005429531138,1.6729627599318821,0.6514119291678071,0.00472632569532531,0.01871880314623316,0.035769611364230514,0.02822032547555864,0.021552823794384796
18.0,0.7063291139240506,8.884636000000683,7.8272132000001875,9.070916836658839,0.2118841376103146,0.03702590394187981,1.024974547641378,0.26390902215326334,0.0013031740410541985,0.00581601618880957,0.01872067641414387,0.013411736981549733,0.01085314502231252,0.5016515416403612,0.15934350217382112,1.9239471902449925,0.6204223404638469,0.005772979270356397,0.01908012987890591,0.03377273570125302,0.02644377442387243,0.020961811183951795
19.0,0.6949367088607595,8.799739000000045,7.7562603000005765,9.153895982577419,0.20348164586114212,0.0345268641978922,0.9813838324076692,0.2517913590434571,0.001275227521546185,0.005907396202198636,0.018106975186039025,0.012848446303060358,0.010630636449745844,0.47945960735281307,0.17238073501115045,1.5523447344700496,0.604298350866884,0.00428802685928531,0.01832290310024594,0.03197632163452605,0.02512164638998608,0.01808483813268443
20.0,0.6835443037974683,8.832535499999722,7.788055700000768,9.116524423418415,0.19876046373810566,0.0351654774128971,0.9372081974862327,0.23999290525073735,0.0013112581505531995,0.005825790340526843,0.017684225661968683,0.0124437085051142,0.010319561933652617,0.43029073749979335,0.13393068686127663,1.5651354938745499,0.580546141291658,0.006372782653973748,0.017950293491594493,0.02947716919394831,0.02249075782795747,0.017799421155359596
21.0,0.6721518987341772,8.79556489999959,7.744799399999465,9.16744209023734,0.19636361531808344,0.037509806664057184,0.897687445224171,0.22396478497646224,0.0013292378919776266,0.0059945885236309445,0.017322607417131812,0.0120302531605875,0.010070906145314515,0.4174934681504965,0.12670955465485653,1.5358734304706256,0.570564767656227,0.004826835046211879,0.01709615404251963,0.029677977358611923,0.022651892582265038,0.01675057886556412
22.0,0.6607594936708862,8.868308700000853,7.818652899999506,9.080848185498104,0.1933383347702698,0.03884453769825714,0.8656537583176519,0.21575210547783005,0.0014821710425730742,0.0060486239709065,0.016872567491946926,0.011633451306589052,0.009792856308041324,0.43387383595108986,0.14050936993832389,1.560200388232867,0.5948955391844114,0.005453108363629629,0.017970332293771207,0.029016332623238366,0.02196895090552668,0.017568206104139488
23.0,0.649367088607595,8.815413600001193,7.765380000000732,9.14314560266121,0.18690649157678577,0.03704188984464592,0.8333681032691204,0.20205041766166687,0.0017291439244602348,0.006015059610330303,0.016381036254092003,0.011230506186544056,0.00960503668117691,0.4173758315543334,0.11007204155127208,1.5014226982990901,0.540695928192387,0.004593581029136355,0.019082717364653945,0.03281638662641247,0.02530939655844122,0.01880065807684635
24.0,0.6379746835443039,8.888022099999944,7.8323020999996515,9.065023168603668,0.18459758036573168,0.03694018370039027,0.8106997390867958,0.19490714948362028,0.002043020434375905,0.006169821266871943,0.016173652727419222,0.011037722531653625,0.009475368757168172,0.41874657943844795,0.104554540089642,1.5111393084128697,0.5163620850071311,0.007594777154736221,0.01734324241988361,0.032020012537638344,0.025033177187045414,0.023641153626764815
25.0,0.6265822784810127,8.790982200000144,7.744960500000161,9.167251401733878,0.17944831033827555,0.03353623413598873,0.789722892600046,0.1944820377188669,0.0023358406098953014,0.006223085395414644,0.016045619786100487,0.010829083096813148,0.009272940883176848,0.4399912692606449,0.10117514136557777,1.5319345369935036,0.4915368066479762,0.006891981465741992,0.018561634176876396,0.036104865139350295,0.028335958952084184,0.026800752656223874
26.0,0.6151898734177215,8.864222599999266,7.8164672999992035,9.083387325116455,0.17257034421806605,0.029230861596658195,0.7665583273054848,0.18611182104533827,0.0025306687211539124,0.006270145531743765,0.015844828344251907,0.010723788356801994,0.009081975707758061,0.3729362605760495,0.09675235712590317,1.4202073762814205,0.5178540955142429,0.005496605415828526,0.01824038497094686,0.028022818344955642,0.020758479406746726,0.016536659153643996
27.0,0.6037974683544305,8.835450099999434,7.7850551000010455,9.120038212701983,0.17008739541953719,0.02744218247981978,0.7590455715085419,0.18256932559987188,0.0025916183400164607,0.00625400076633398,0.015770955024365808,0.010612747959897553,0.009164327630956828,0.36978511326014996,0.08282785474633177,1.5246322602033615,0.6691302775094906,0.00721208536803412,0.01691488390012334,0.02766032478151222,0.02065166726242751,0.01608751417370513
28.0,0.5924050632911393,8.871942600000693,7.81247059999987,9.088034200090453,0.1631658975507172,0.02494015515795056,0.7449908810602107,0.18021661525880786,0.0026766159588103773,0.006287184832486468,0.015044185109961201,0.010002308866192758,0.008911835534734205,0.36096338368952274,0.08138724610519905,1.472206378976504,0.539286381797865,0.005674833781085908,0.01729115853474165,0.028383469907566905,0.021326631229991715,0.01591915567405522
29.0,0.5810126582278481,8.86823970000114,7.82022010000037,9.079028351132552,0.15944595026298308,0.022950422149938598,0.7248064564986968,0.17632272860533754,0.00243063929038201,0.006454412831964207,0.01505392220553378,0.01010619590557377,0.008642615330680994,0.36251160812874633,0.09184680871355037,1.4113388111193974,0.44869971624575555,0.004863508288205291,0.01772405265364796,0.027642149245366454,0.020387749071232975,0.017156418490534026
30.0,0.5696202531645569,8.88789419999921,7.839532500000132,9.056662498688386,0.15752339656923858,0.021905941495173414,0.7140917526164525,0.16907265488530548,0.0023360274597661384,0.006315080193199323,0.015037112318399087,0.010119373739605218,0.008799994554580517,0.3479926399886608,0.08043655434933801,1.4475965599219005,0.5242572028655559,0.0052763970258335275,0.01704635927065586,0.02671533974353224,0.019611391161258023,0.014986794732976705
31.0,0.5582278481012658,8.872241799999756,7.770465699999477,9.137161495996924,0.15545482010069028,0.021645353267520245,0.710531344715978,0.16881132902393878,0.0022514154035991555,0.006543801985943402,0.014774272165877718,0.00966027804689718,0.00855994322271624,0.3504664010057847,0.08849813796890278,1.3578154767553012,0.4285368748630087,0.004655224096495658,0.01911070735271399,0.026369652167583506,0.01935846529280146,0.01686343438147257
32.0,0.5468354430379747,8.768288299999767,7.726520399999572,9.189129947809874,0.15554118702109432,0.020985943265259266,0.7068596213636263,0.16625396592516295,0.0022203808693005375,0.006606425217706972,0.014958916100817668,0.009881365244132531,0.008648205614110954,0.360582672059536,0.09055375851069887,1.44325636078914,0.4475644767905275,0.004917452849137287,0.019895509040604036,0.027239441289566457,0.020087194861844182,0.015836774080526084
33.0,0.5354430379746835,8.850629700000354,7.740248500000234,9.17283211256045,0.15326365597651037,0.021191823073256184,0.6991953396461379,0.16133697498852098,0.002273471771844361,0.006844893202815257,0.014577711945478345,0.009490888651040658,0.008435279137494279,0.33879770276447135,0.0634807744063437,1.4293950845797856,0.39122792969768244,0.005150178660793851,0.016810010206730414,0.028991454824184377,0.02250153598530839,0.017554502196920414
34.0,0.5240506329113924,8.812310999999681,7.764542000000802,9.144132390550874,0.15571198958746144,0.02152227327017717,0.6989756352464918,0.16487828925461837,0.0021298102850855235,0.00661614632338915,0.01495291927540806,0.009847003205771178,0.00875794181836323,0.3569334900627534,0.06590020648824672,1.4644711712996166,0.4878908994141966,0.0054413963613721235,0.016614039942699794,0.030047796162155766,0.022574239449265104,0.019940718989043187
35.0,0.5126582278481013,8.840000899999723,7.732485000000452,9.182041736905516,0.14789625372685178,0.01865643614404638,0.6845504985728734,0.15932389096894733,0.002072538093427642,0.006504555304967602,0.014358207216145287,0.009474236190214123,0.00814952862671983,0.3209621049463749,0.05849365470930934,1.3094573641816776,0.372592097070689,0.004820103582460433,0.017016344024644543,0.02789654800047477,0.0205071084589387,0.017344890162348747
36.0,0.5012658227848101,8.789645900000323,7.726763900000151,9.188840363039773,0.15022967315055955,0.02071575256405582,0.6858435659341409,0.1601195523226765,0.0020418801446589574,0.006606278291732912,0.014322536512159966,0.009442983365709513,0.008277984821355678,0.3182468495021264,0.07487561538194616,1.3153434519966443,0.3772008767506729,0.004254473800150056,0.01649236356994758,0.02509803045541048,0.017872461098401498,0.014334409730508924
37.0,0.489873417721519,8.84453289999874,7.744162799999685,9.16819568927488,0.14828735883806793,0.019263978745840803,0.6893687357365246,0.1561554914838831,0.002072549415227603,0.006772134754754288,0.014219402991445132,0.009321998404732473,0.008181936455182207,0.314417311300834,0.06736799445934594,1.3111145595709484,0.3383331980245809,0.004418639563179265,0.020459391719972093,0.025511081136452656,0.018413994247869898,0.014223787972393135
38.0,0.47848101265822784,8.780467500000668,7.7333519000003434,9.18101244041369,0.14703284770670072,0.019173679873347282,0.6795541484590987,0.15278185547237666,0.0020433482336877306,0.007143675625114374,0.014031376322390328,0.0091306297108531,0.008182261060451118,0.2944081835448742,0.056177044132103525,1.2851595059037209,0.3420624900609255,0.004881280823610723,0.016244147584075108,0.02440437488257885,0.01729393129547437,0.01474007178330794
39.0,0.4670886075949367,8.777869100000316,7.727327700000387,9.188169928395356,0.1489795553432384,0.019738751056958253,0.6814265570170442,0.15618307426781722,0.002123121559147684,0.007039463167196848,0.014279427361005629,0.009253386598290272,0.00822666722258002,0.301496684551239,0.05199769830020765,1.3228760013977687,0.3453435852813224,0.0046371943317353725,0.016314396421269823,0.025665430429702003,0.018212355983753998,0.016684256591058027
40.0,0.45569620253164556,8.907598699999653,7.860804500000086,9.03215440607882,0.14593447786821445,0.01939590685856594,0.6738823660662476,0.1524509125402276,0.001913885043238775,0.006888523691294479,0.013986006995636813,0.009011281883790039,0.0079849142135239,0.2957169786095619,0.05657059660491844,1.3075194756189983,0.36558369756676257,0.004170763480942696,0.017201068888728816,0.024521636504990358,0.017541257276510198,0.013631107324423889
41.0,0.4443037974683544,8.897227100000237,7.84475509999902,9.050633078400226,0.14640353829927846,0.02018456397132135,0.6673134548563353,0.14803938525663296,0.002014316049483146,0.0069298756335088064,0.013990876028760217,0.009112814106834186,0.00799361432731991,0.2945020757615566,0.05930855257126192,1.2811235810319583,0.3327788814591865,0.004182651765101279,0.015957080089719966,0.024266162731995184,0.017240613660154242,0.014336857420857996
42.0,0.4329113924050633,8.882560800000647,7.83406339999965,9.062985117021542,0.14796436294703416,0.0210440153334762,0.6700849617031258,0.15019141399944333,0.0019608742826369026,0.006869172506873876,0.014138184343530258,0.00912857251766492,0.007979730203170592,0.29591441092391807,0.061282397635901965,1.2536034310857456,0.3325334307349597,0.004213408285674329,0.015376984529818097,0.024381192168220878,0.01747826374291132,0.014735435717739165
43.0,0.42151898734177223,8.81402049999997,7.76050480000049,9.148889386679526,0.1486252750939047,0.020707775550094287,0.6741835516943059,0.14679650563589283,0.0019559702183395413,0.007024405911092607,0.014225780347388394,0.009264483169036013,0.008176378315498292,0.33128586287299794,0.06687574973329902,1.3077605788906415,0.41370974698414403,0.004449975667133306,0.015954940133572865,0.028051349994105596,0.0206260709092021,0.017706622291977208
44.0,0.41012658227848103,8.88812240000152,7.836619600000631,9.06002889306944,0.14564260536096466,0.019517790342510586,0.6692345855941235,0.14689722468315716,0.001951773291860353,0.00708304644680359,0.01395303027992937,0.009120439244827755,0.007955531556893823,0.3103003775080045,0.04994487902149558,1.5889072914918263,0.3502977266907692,0.0054521599086001515,0.018202788700970512,0.024857836736676592,0.017722232519493748,0.015723915634832036
45.0,0.3987341772151899,8.808020799999213,7.764402799999516,9.144296326306568,0.15124176316697832,0.021506928969961658,0.682505620197511,0.1518503339357779,0.0020084845846597577,0.007371071798228462,0.014364949466896728,0.009197402188003483,0.008289491108448153,0.3248417315383752,0.0680126358444492,1.2462471549709637,0.31842352628397447,0.004211050778394565,0.01639271011420836,0.027450123763022322,0.019859902754736442,0.019130674928116303
46.0,0.3873417721518987,8.8687759000004,7.818871199999194,9.080594651566498,0.14819423298180942,0.02200089329460137,0.6774253903979987,0.15040005670047144,0.002017595433026657,0.0070604997896917265,0.013816091717338897,0.00904064639274713,0.00796964043147967,0.31362164206802845,0.07692168521073957,1.2752195571859677,0.341596875184526,0.003924219393714641,0.015803791698999703,0.02445503246660034,0.01767320721410215,0.014737197915868213
47.0,0.3759493670886076,8.80573860000004,7.761037400001442,9.1482615455489,0.14486313222999303,0.01946326402921072,0.6675292580900057,0.15009779661474093,0.0019604312961029125,0.0070668174885213375,0.013758886854728343,0.009070918160739919,0.007960130749139148,0.2889999399582545,0.05944332775349418,1.188784363369147,0.302001064332823,0.004330059018684551,0.01670805426935355,0.02393832732923329,0.016889251749186467,0.014890647260472178
48.0,0.3645569620253165,8.898828499999581,7.850645900000018,9.043841857648916,0.1473644732589453,0.019893661954663168,0.6846384397694762,0.14724055614689707,0.001996337901800871,0.0072719435810937845,0.013981737039038832,0.009150979200928984,0.008053070386792992,0.3391895331442356,0.07516583823598921,1.4780888929963112,0.343307543778792,0.005172301161413391,0.016756562477288146,0.027053201221860945,0.020485943066887558,0.01628461736254394
49.0,0.3531645569620253,8.820685999999114,7.765381100000013,9.143144307495723,0.1482720009877648,0.021013476689096908,0.6782442692299964,0.15274014827651036,0.0020718542058807865,0.0072316575769177625,0.01397797625354478,0.009138184638930038,0.007962396676639016,0.27916131044427556,0.05510892618137101,1.1713907023270924,0.30023372821354616,0.003650570686052864,0.014139074531461423,0.023952697209703427,0.017142725409939885,0.01414968510895657
50.0,0.3417721518987342,8.891107899999042,7.836419899998873,9.060259775003916,0.1515813550688851,0.022879293542617644,0.6816868714883294,0.15162172808613575,0.002107701826722584,0.007475883463843608,0.014098506158506366,0.009390192840930442,0.008181962774882853,0.2738322950899601,0.05014399237309893,1.1773798242211342,0.3087525294783215,0.003970729827415198,0.014003065375921627,0.02335838166375955,0.016338626116824646,0.014902524611291787
51.0,0.330379746835443,8.84394599999905,7.7883511,9.116178647878368,0.1493303509245456,0.021983491886459604,0.6858490470429541,0.15137677198984253,0.0019672888078608773,0.007348789466203938,0.013934851007562287,0.009060223199899348,0.0079499870984697,0.27123913541436195,0.044889256629782416,1.1744950314362843,0.28547826153226197,0.003709300207750251,0.015182604605797678,0.02384310549435516,0.016787142279402662,0.015346658959363898
52.0,0.31898734177215193,8.899816799999826,7.852034300000014,9.04224272173644,0.14973691987319732,0.021779718375961547,0.6887187563197713,0.1515577230864847,0.0020662912702135426,0.00742680116386061,0.014032127886590823,0.009000102281045745,0.00791086108935341,0.27580033739407855,0.05179510781696687,1.259544163942337,0.30356772849336267,0.0035522969265002757,0.015443109810197106,0.023425632466872532,0.016716446009619784,0.01239673801076909
53.0,0.30759493670886084,8.883532699999705,7.831460099998367,9.06599779522784,0.15412349894013203,0.023639615992425193,0.697988103812849,0.15641673035185102,0.0020698457333246166,0.007554670985997982,0.01424814784295962,0.009372501004434807,0.008230141429624088,0.2582420154164235,0.04432710244630774,1.1676793942848842,0.28299709607381374,0.0035414211354994527,0.01357836541137658,0.02267082893134405,0.015717569855041802,0.012859599839430302
54.0,0.29620253164556964,8.930311400001301,7.881555400001162,9.008374159241402,0.15397529241064906,0.02270562705439581,0.7055598094429768,0.1612005576911107,0.002159140723704977,0.007689809544720281,0.014246482428320696,0.009401217109563065,0.00819807857091368,0.2817365111162265,0.056807065227379404,1.1464897717038791,0.2817949252203107,0.003944238133650894,0.014875999341408411,0.02411002611430983,0.01732496793071429,0.01479619233092914
55.0,0.28481012658227856,8.87015220000103,7.759494600000835,9.15008047044615,0.15190691322507993,0.023661728607307017,0.6990669856608753,0.15666783590551833,0.002187404719273179,0.007537455278330706,0.013764526367082561,0.009193189789764059,0.008039441458146336,0.28347267272571725,0.046505103431021176,1.2248252034187317,0.317138161122178,0.004099851998034865,0.014398861918986464,0.025255537320238847,0.01820789568591863,0.015622294934776923
56.0,0.27341772151898736,8.857308299999204,7.801865199999156,9.100387943130276,0.1532205375777164,0.023253654300327033,0.7070671949588078,0.16170948691351314,0.0021862390657729457,0.007594617831350212,0.013993901666253805,0.009280558137721578,0.008065652830237654,0.25371028296649456,0.043631838634610176,1.116734986503919,0.2768474332988262,0.003502620083357518,0.01361012039706111,0.02248302746253709,0.015645854621349525,0.012765771573564658
57.0,0.26202531645569616,8.918088300000818,7.812122799999997,9.08843880436698,0.15421779495729526,0.02345835086955151,0.7081120618632142,0.1582579632670107,0.0022556638791107796,0.0077898177173985565,0.014093689502439869,0.00925644895743946,0.008196239871248392,0.2654698807746172,0.04861198885676762,1.2001144339640935,0.2855940292744587,0.003302570830176895,0.013277237322957566,0.023016668623313308,0.016309314058162272,0.01288566420165201
58.0,0.25063291139240507,8.860229199999594,7.815383299999667,9.084647198302228,0.1551701390827206,0.023483412917441045,0.707529904976697,0.15573518544855253,0.0022635792486999234,0.008030273210467167,0.01432400038072341,0.00948507551261237,0.008095538932305406,0.2708576985945304,0.05005222395993769,1.1963084141413372,0.30570040371579427,0.003491403408891832,0.01726844922328989,0.02293743301803867,0.01621381371902923,0.012544270566043755
59.0,0.23924050632911387,8.895774000000529,7.7880046000009315,9.116584240331793,0.15811427483256435,0.02402310952229399,0.7177085272023376,0.16688729518316162,0.0023188970140247066,0.008357626635213973,0.014328331739025217,0.009622690681053299,0.008530088405216664,0.25526665275295574,0.044770353861774005,1.1280184785525005,0.27833754833166796,0.004103515326278284,0.013932576383619258,0.02227253234013915,0.015613410195025304,0.01262278239786004
60.0,0.22784810126582278,8.84358809999867,7.795116399998733,9.108266811770962,0.1582844460933981,0.025870877646014725,0.7204304026885772,0.16592271510564105,0.0023747113251297827,0.008028195731499245,0.014169417518440267,0.009354668000424412,0.008169000181303898,0.25329271083076793,0.045820926975769304,1.1308240393797557,0.2864344585686922,0.003599516329510758,0.01376222171044598,0.021966885232056182,0.015355118356334666,0.011851011144851023
61.0,0.21645569620253158,8.83541569999943,7.731330299999172,9.183413105504961,0.1524690805186688,0.023239261247742345,0.7197822273617059,0.16438649143551437,0.0023295766555927167,0.007805122954534813,0.013594521655583046,0.009116379937655489,0.007975203424534748,0.25737726129591465,0.046524306681628026,1.1204092279076576,0.27124981256201863,0.003852982171035061,0.01576454328217854,0.022299658895159762,0.015355939763442924,0.012387934839352965
62.0,0.2050632911392405,8.830880999999863,7.7789668000004895,9.12717611804122,0.16080058481491788,0.024898302098604996,0.7357846036763258,0.17086043198343734,0.0024341921171199686,0.008099747296999877,0.014642743970936452,0.00967890670864095,0.008312829678327265,0.25758146308362484,0.04411495802924037,1.1978998656074207,0.2789882509969175,0.0031617188457554826,0.014899293950293213,0.022407293164481718,0.015882532422741253,0.011995322905325642
63.0,0.1936708860759494,8.85504899999978,7.804145199999766,9.097729242659673,0.15831871708513987,0.0248079747223938,0.7303218178346124,0.17201897711821004,0.0023859884609586336,0.00820555817335844,0.01415402444840317,0.009418726019876105,0.008238347083277685,0.25940989640851814,0.0459093883788834,1.1711156765619914,0.26511130575090647,0.003318762785056606,0.014114790634873012,0.02288017887622118,0.016291189395512145,0.012294647400267422
64.0,0.1822784810126582,8.952818499999921,7.900459200000114,8.986819399054548,0.162705874359104,0.024076650155262207,0.7516055552052779,0.17709003032093318,0.002535851295171699,0.008278395718252155,0.014794413800495612,0.009966164591236852,0.00860972955009677,0.2745371013879776,0.054265200587299965,1.1035015260179837,0.27625490973393124,0.003900024254107848,0.014927088690456003,0.02403552217098574,0.01677697078169634,0.013963196562447896
65.0,0.1708860759493671,8.81274029999986,7.766649099999995,9.141651577898639,0.1651220974368109,0.02664524146263868,0.752848636936134,0.17942937515990834,0.0025305662887879243,0.008822922122625398,0.014600676038420536,0.009907827214141128,0.00857642507442916,0.2404253569742044,0.03895828876799593,1.0747603848576546,0.2539283710842331,0.0031145512766670436,0.012076311880567422,0.02193711061651508,0.015240425942465663,0.012236556164377058
66.0,0.1594936708860759,8.831864900001165,7.782665300001099,9.122838675844118,0.16192216478602986,0.02686598458865159,0.7448100027903705,0.18012267928308165,0.0025093983891616824,0.008130286413599069,0.014224610055311464,0.00956771920212138,0.008243780983218424,0.24114184578259787,0.0417914721959581,1.062107764184475,0.2525680777616799,0.0032877615497757993,0.011933121733212223,0.021586997201666236,0.015143032457369069,0.01223809749353677
67.0,0.14810126582278482,8.833116899999368,7.78004829999918,9.125907354586408,0.16390203527161773,0.025422406999368062,0.7625875389072257,0.1843497666044974,0.0024742347739217145,0.008160715345555628,0.014578532584955995,0.010011789651299027,0.00858889325377597,0.25172482430934906,0.04186075273901224,1.086585874358813,0.24982770330583057,0.003607069986173883,0.012452411678774903,0.022665284768057365,0.016535027301870286,0.014027628873009235
68.0,0.13670886075949373,8.89223850000053,7.8257585000010295,9.072602994328365,0.16689340077655415,0.026501211245924656,0.7723829125014829,0.18734651971870744,0.00262579466806541,0.008393122985119551,0.014797680617742975,0.009976464645071348,0.008603922576761581,0.2419934986780087,0.04321949327519784,1.087619664768378,0.25632513508511084,0.003124682931229472,0.012854612015265351,0.021206080021026235,0.014814805646892637,0.011682872466432551
