epoch,teacher_forcing_ratio,epoch_time_sec,train_time_sec,train_batches_per_sec,train_loss,train_agent_loss,train_position_loss,train_target_loss,train_node_loss,train_global_loss,train_kpi_loss,train_physics_loss,valid_loss,valid_agent_loss,valid_position_loss,valid_target_loss,valid_node_loss,valid_global_loss,valid_kpi_loss,valid_physics_loss
1.0,0.9,5.571198400008143,5.075864400001592,14.972819210847351,0.6086610665446833,0.015275183599442244,2.723424588379107,2.5629460670446096,0.0009025731729037178,0.010461343513605626,0.07251366703329902,0.05529753182475504,0.5040062748723559,0.03689340844802144,2.3845387432310314,1.8582636184162564,0.0008321370308597883,0.02021590123573939,0.053348869706193604,0.04105845528344313
2.0,0.8886075949367089,5.172737600005348,4.6881544000061695,16.211070181455625,0.4394044731008379,0.01511872209314453,2.317232775060754,1.917637050151825,0.0005635850393446162,0.008872646973223278,0.04628520772645348,0.03593038571508307,0.47694754434956443,0.03738262543144325,2.3180927170647516,1.7772130237685309,0.0007835534747250171,0.01816041146715482,0.049363701707786985,0.036801728730400406
3.0,0.8772151898734177,5.267664300001343,4.66290100000333,16.29886630660735,0.41588479202044637,0.015675740831188466,2.251707359364158,1.8296679477942617,0.00055831971641103,0.00863439119788573,0.04266484723867554,0.032576362332819325,0.47038428154256606,0.037879218709551625,2.2856209410561457,1.6947553952534993,0.0009113972046179697,0.016594449161655374,0.049302632816963725,0.03753972643365463
4.0,0.8658227848101266,5.173689199989894,4.685289599990938,16.220982370043252,0.37758666629854004,0.016396425578645187,2.1080595898000816,1.4084115012695915,0.0005846502126108757,0.008172685409111804,0.04034201050863454,0.030482611520902106,0.4136732899480396,0.03837944184326463,2.086370137002733,1.1043718953927357,0.0008933566633560178,0.015283232296092642,0.045709547897179924,0.03348394317759408
5.0,0.8544303797468354,5.158495700001367,4.666156399995089,16.28749520699306,0.33588411110012156,0.017277787623338793,1.831194502742667,1.0234486892035133,0.0006317157217142123,0.008052427456469127,0.0382383990738737,0.02847283902136903,0.38910920917987823,0.04040798700104157,1.8330850005149841,1.0165722022453945,0.0013442934788246122,0.014877399015757773,0.043623489431209035,0.03100543086313539
6.0,0.8430379746835444,5.256611899996642,4.77012869999453,15.932484169680192,0.31157102396613673,0.016837580215283914,1.6403755482874418,0.916002839019424,0.0006199851823590794,0.008073805457618283,0.03623517514451554,0.026560062370998293,0.3791239203678237,0.04618199423162474,1.7439062727822199,0.98520361383756,0.0012240927446530098,0.014969986966914602,0.04143664820326699,0.02909149995280637
7.0,0.8316455696202532,5.152044100002968,4.639533800000208,16.380956207280263,0.29484590142965317,0.01891202820268901,1.505134841329173,0.8530227910531195,0.0006397665768561542,0.008166160814366058,0.0342132222446564,0.024734340926730318,0.376045102874438,0.046745307847029634,1.6538395252492692,1.00167382756869,0.0015819116249783998,0.01554290127630035,0.04120861645787954,0.02912968873149819
8.0,0.8202531645569621,5.197971599991433,4.707262999989325,16.14526318163492,0.27420337674649137,0.01820888469534877,1.342592217420277,0.8079389772917095,0.0006544416315400189,0.008144428855494448,0.0320582974359001,0.02287173829972744,0.3445102696617444,0.04460229993694358,1.513004289733039,0.9574569000138177,0.0012588512359393968,0.014693180409570536,0.03692503563231892,0.025465470376527972
9.0,0.8088607594936709,5.304929300007643,4.809751200009487,15.801233128202162,0.2594963765065921,0.019384222889417095,1.2465744347948777,0.7486126046431693,0.0006541916575913906,0.008094758359029106,0.030237398159347083,0.021308516544338903,0.3591959650317828,0.06144354078504774,1.476283027066125,0.8981748355759515,0.0012740440821895997,0.01444521639496088,0.03757659811526537,0.02600775979873207
10.0,0.7974683544303798,5.142827399991802,4.65089399999124,16.34094434320437,0.24766775201025762,0.01923616685120291,1.2007735606871153,0.6898550759804877,0.0006278036100985972,0.008079880352230057,0.0287957699773343,0.020018772160830468,0.3438321707977189,0.04580909965766801,1.4297317663828533,0.8601877474122577,0.0012985524889599117,0.015334173674798675,0.038354403235846095,0.026953507059564192
